"Order ID","Ship Mode",delivery_days,z_score
US-2017-111745,"First Class",1,-1.53
CA-2017-144932,"First Class",3,1.06
CA-2017-144932,"First Class",3,1.06
CA-2017-144932,"First Class",3,1.06
CA-2014-132962,"First Class",3,1.06
CA-2014-132962,"First Class",3,1.06
CA-2017-102519,"First Class",2,-0.23
CA-2017-102519,"First Class",2,-0.23
CA-2017-132353,"First Class",2,-0.23
CA-2017-150959,"First Class",2,-0.23
CA-2017-150959,"First Class",2,-0.23
US-2016-114622,"First Class",2,-0.23
CA-2016-105494,"First Class",2,-0.23
CA-2016-105494,"First Class",2,-0.23
CA-2017-133256,"First Class",1,-1.53
CA-2017-133256,"First Class",1,-1.53
CA-2016-165148,"First Class",2,-0.23
CA-2015-131128,"First Class",1,-1.53
CA-2016-158099,"First Class",2,-0.23
CA-2016-158099,"First Class",2,-0.23
CA-2016-134362,"First Class",3,1.06
CA-2016-161669,"First Class",2,-0.23
CA-2016-161669,"First Class",2,-0.23
CA-2016-161669,"First Class",2,-0.23
CA-2016-161669,"First Class",2,-0.23
CA-2015-106565,"First Class",3,1.06
CA-2014-151995,"First Class",2,-0.23
CA-2014-151995,"First Class",2,-0.23
CA-2014-151995,"First Class",2,-0.23
CA-2014-151995,"First Class",2,-0.23
CA-2015-140921,"First Class",2,-0.23
CA-2015-140921,"First Class",2,-0.23
CA-2017-135783,"First Class",2,-0.23
CA-2017-105809,"First Class",3,1.06
CA-2017-105809,"First Class",3,1.06
CA-2015-124653,"First Class",2,-0.23
CA-2015-124653,"First Class",2,-0.23
CA-2015-124653,"First Class",2,-0.23
CA-2015-144267,"First Class",2,-0.23
CA-2015-144267,"First Class",2,-0.23
CA-2015-144267,"First Class",2,-0.23
CA-2015-144267,"First Class",2,-0.23
CA-2016-110499,"First Class",2,-0.23
US-2016-150861,"First Class",3,1.06
US-2016-150861,"First Class",3,1.06
US-2016-150861,"First Class",3,1.06
US-2016-150861,"First Class",3,1.06
US-2016-150861,"First Class",3,1.06
CA-2014-130092,"First Class",3,1.06
CA-2014-113887,"First Class",2,-0.23
CA-2014-112158,"First Class",2,-0.23
CA-2014-112158,"First Class",2,-0.23
CA-2014-112158,"First Class",2,-0.23
CA-2015-119291,"First Class",3,1.06
CA-2015-119291,"First Class",3,1.06
CA-2015-119291,"First Class",3,1.06
CA-2015-119291,"First Class",3,1.06
CA-2015-119291,"First Class",3,1.06
CA-2015-119291,"First Class",3,1.06
CA-2015-119291,"First Class",3,1.06
CA-2014-157784,"First Class",3,1.06
CA-2014-157784,"First Class",3,1.06
CA-2014-157784,"First Class",3,1.06
CA-2017-130351,"First Class",3,1.06
CA-2017-130351,"First Class",3,1.06
CA-2017-130351,"First Class",3,1.06
CA-2014-156314,"First Class",2,-0.23
CA-2016-161816,"First Class",3,1.06
CA-2016-161816,"First Class",3,1.06
CA-2016-120180,"First Class",2,-0.23
CA-2017-137099,"First Class",3,1.06
CA-2015-130736,"First Class",2,-0.23
CA-2015-130736,"First Class",2,-0.23
CA-2017-112774,"First Class",1,-1.53
CA-2017-162929,"First Class",3,1.06
CA-2017-162929,"First Class",3,1.06
CA-2016-136924,"First Class",3,1.06
CA-2014-140795,"First Class",2,-0.23
US-2016-139486,"First Class",2,-0.23
US-2016-139486,"First Class",2,-0.23
CA-2017-145142,"First Class",2,-0.23
CA-2016-106341,"First Class",3,1.06
CA-2017-135307,"First Class",1,-1.53
CA-2017-135307,"First Class",1,-1.53
CA-2014-154627,"First Class",2,-0.23
CA-2017-140963,"First Class",3,1.06
CA-2017-140963,"First Class",3,1.06
CA-2017-140963,"First Class",3,1.06
CA-2016-127369,"First Class",1,-1.53
CA-2014-101476,"First Class",1,-1.53
CA-2014-142048,"First Class",3,1.06
CA-2014-113166,"First Class",2,-0.23
CA-2014-115973,"First Class",2,-0.23
CA-2016-134775,"First Class",1,-1.53
CA-2016-134775,"First Class",1,-1.53
US-2016-134656,"First Class",3,1.06
CA-2017-155698,"First Class",3,1.06
CA-2017-155698,"First Class",3,1.06
CA-2016-129714,"First Class",2,-0.23
CA-2016-129714,"First Class",2,-0.23
CA-2016-129714,"First Class",2,-0.23
CA-2016-129714,"First Class",2,-0.23
CA-2016-129714,"First Class",2,-0.23
US-2016-141544,"First Class",2,-0.23
US-2016-141544,"First Class",2,-0.23
US-2016-141544,"First Class",2,-0.23
US-2016-141544,"First Class",2,-0.23
US-2016-141544,"First Class",2,-0.23
CA-2014-164259,"First Class",2,-0.23
CA-2017-126774,"First Class",2,-0.23
CA-2014-111451,"First Class",2,-0.23
CA-2014-111451,"First Class",2,-0.23
CA-2014-111451,"First Class",2,-0.23
CA-2014-111451,"First Class",2,-0.23
CA-2014-111451,"First Class",2,-0.23
CA-2017-118136,"First Class",1,-1.53
CA-2015-155334,"First Class",1,-1.53
CA-2015-155334,"First Class",1,-1.53
CA-2015-155334,"First Class",1,-1.53
CA-2016-146941,"First Class",3,1.06
CA-2016-146941,"First Class",3,1.06
CA-2015-169397,"First Class",3,1.06
CA-2015-169397,"First Class",3,1.06
CA-2015-169397,"First Class",3,1.06
CA-2015-169397,"First Class",3,1.06
CA-2015-169397,"First Class",3,1.06
CA-2015-169397,"First Class",3,1.06
CA-2014-133690,"First Class",2,-0.23
CA-2014-133690,"First Class",2,-0.23
CA-2015-102281,"First Class",2,-0.23
CA-2015-102281,"First Class",2,-0.23
CA-2015-102281,"First Class",2,-0.23
CA-2015-102281,"First Class",2,-0.23
CA-2015-102281,"First Class",2,-0.23
CA-2016-162733,"First Class",1,-1.53
CA-2015-124919,"First Class",2,-0.23
CA-2015-124919,"First Class",2,-0.23
CA-2015-124919,"First Class",2,-0.23
CA-2016-158834,"First Class",3,1.06
CA-2016-158834,"First Class",3,1.06
US-2017-164147,"First Class",3,1.06
US-2017-164147,"First Class",3,1.06
US-2017-164147,"First Class",3,1.06
CA-2016-103730,"First Class",3,1.06
CA-2016-103730,"First Class",3,1.06
CA-2016-103730,"First Class",3,1.06
CA-2016-103730,"First Class",3,1.06
CA-2016-103730,"First Class",3,1.06
CA-2017-157833,"First Class",3,1.06
US-2017-119662,"First Class",3,1.06
CA-2016-127208,"First Class",3,1.06
CA-2016-127208,"First Class",3,1.06
US-2017-118038,"First Class",2,-0.23
US-2017-118038,"First Class",2,-0.23
CA-2016-119823,"First Class",2,-0.23
CA-2016-111682,"First Class",1,-1.53
CA-2016-111682,"First Class",1,-1.53
CA-2016-111682,"First Class",1,-1.53
CA-2016-111682,"First Class",1,-1.53
CA-2016-111682,"First Class",1,-1.53
CA-2016-111682,"First Class",1,-1.53
CA-2016-111682,"First Class",1,-1.53
CA-2016-118255,"First Class",2,-0.23
CA-2016-118255,"First Class",2,-0.23
CA-2016-117590,"First Class",2,-0.23
CA-2016-117590,"First Class",2,-0.23
CA-2017-144750,"Same Day",0,-0.22
CA-2016-113425,"Same Day",0,-0.22
CA-2017-104822,"Same Day",0,-0.22
CA-2017-107552,"Same Day",0,-0.22
US-2016-115952,"Same Day",0,-0.22
CA-2014-165806,"Same Day",0,-0.22
CA-2014-165806,"Same Day",0,-0.22
US-2017-142188,"Same Day",0,-0.22
US-2017-142188,"Same Day",0,-0.22
US-2017-142188,"Same Day",0,-0.22
US-2017-142188,"Same Day",0,-0.22
US-2017-142188,"Same Day",0,-0.22
CA-2017-107986,"Same Day",0,-0.22
CA-2016-146766,"Same Day",0,-0.22
US-2014-165589,"Same Day",0,-0.22
US-2017-152492,"Same Day",0,-0.22
US-2016-156692,"Same Day",0,-0.22
US-2016-156692,"Same Day",0,-0.22
CA-2016-162187,"Same Day",0,-0.22
CA-2016-162187,"Same Day",0,-0.22
CA-2016-162187,"Same Day",0,-0.22
CA-2016-162187,"Same Day",0,-0.22
CA-2016-162187,"Same Day",0,-0.22
CA-2017-161046,"Same Day",0,-0.22
CA-2017-161046,"Same Day",0,-0.22
CA-2017-161046,"Same Day",0,-0.22
CA-2017-161046,"Same Day",0,-0.22
CA-2016-103107,"Same Day",0,-0.22
CA-2016-103107,"Same Day",0,-0.22
CA-2016-103107,"Same Day",0,-0.22
US-2017-153948,"Same Day",0,-0.22
US-2017-153948,"Same Day",0,-0.22
US-2017-153948,"Same Day",0,-0.22
US-2017-153948,"Same Day",0,-0.22
US-2017-153948,"Same Day",0,-0.22
US-2014-109456,"Same Day",1,4.58
US-2014-109456,"Same Day",1,4.58
CA-2017-133095,"Same Day",0,-0.22
CA-2017-133095,"Same Day",0,-0.22
CA-2016-128223,"Same Day",0,-0.22
CA-2014-115056,"Same Day",0,-0.22
CA-2014-124730,"Same Day",0,-0.22
CA-2014-124730,"Same Day",0,-0.22
CA-2014-124730,"Same Day",0,-0.22
CA-2014-124730,"Same Day",0,-0.22
CA-2014-124730,"Same Day",0,-0.22
US-2016-111528,"Same Day",0,-0.22
US-2016-111528,"Same Day",0,-0.22
CA-2017-115805,"Same Day",0,-0.22
CA-2016-143441,"Same Day",0,-0.22
CA-2014-131541,"Same Day",0,-0.22
CA-2014-131541,"Same Day",0,-0.22
CA-2014-131541,"Same Day",0,-0.22
CA-2016-141957,"Same Day",0,-0.22
CA-2016-141957,"Same Day",0,-0.22
CA-2016-141957,"Same Day",0,-0.22
CA-2016-141957,"Same Day",0,-0.22
CA-2014-108903,"Same Day",0,-0.22
CA-2014-108903,"Same Day",0,-0.22
CA-2014-108903,"Same Day",0,-0.22
CA-2017-160325,"Same Day",0,-0.22
CA-2017-160325,"Same Day",0,-0.22
CA-2017-157966,"Same Day",0,-0.22
CA-2017-157966,"Same Day",0,-0.22
CA-2017-157966,"Same Day",0,-0.22
CA-2017-157966,"Same Day",0,-0.22
CA-2017-157966,"Same Day",0,-0.22
CA-2017-157966,"Same Day",0,-0.22
CA-2017-157966,"Same Day",0,-0.22
US-2016-162026,"Same Day",0,-0.22
CA-2014-105249,"Same Day",0,-0.22
CA-2014-105249,"Same Day",0,-0.22
CA-2014-105249,"Same Day",0,-0.22
CA-2017-121741,"Same Day",0,-0.22
US-2016-108497,"Same Day",0,-0.22
US-2016-147340,"Same Day",0,-0.22
CA-2017-125913,"Same Day",0,-0.22
CA-2017-125913,"Same Day",0,-0.22
CA-2017-144484,"Same Day",0,-0.22
CA-2017-145653,"Same Day",0,-0.22
CA-2016-145898,"Same Day",0,-0.22
CA-2016-145898,"Same Day",0,-0.22
CA-2016-145898,"Same Day",0,-0.22
CA-2016-145898,"Same Day",0,-0.22
CA-2014-141796,"Same Day",0,-0.22
CA-2014-160766,"Same Day",0,-0.22
CA-2014-160766,"Same Day",0,-0.22
CA-2014-160766,"Same Day",0,-0.22
CA-2014-160766,"Same Day",0,-0.22
CA-2014-160766,"Same Day",0,-0.22
CA-2014-160766,"Same Day",0,-0.22
CA-2014-160766,"Same Day",0,-0.22
CA-2015-153073,"Same Day",0,-0.22
CA-2014-158442,"Same Day",0,-0.22
CA-2014-158442,"Same Day",0,-0.22
CA-2014-158442,"Same Day",0,-0.22
US-2015-137533,"Same Day",0,-0.22
CA-2015-145485,"Same Day",0,-0.22
US-2017-120607,"Same Day",0,-0.22
CA-2016-136126,"Same Day",0,-0.22
CA-2014-125171,"Same Day",0,-0.22
CA-2016-134222,"Same Day",1,4.58
CA-2017-158883,"Same Day",1,4.58
CA-2016-120005,"Same Day",0,-0.22
CA-2016-120005,"Same Day",0,-0.22
CA-2017-168123,"Same Day",0,-0.22
CA-2017-168123,"Same Day",0,-0.22
CA-2017-168123,"Same Day",0,-0.22
CA-2017-168123,"Same Day",0,-0.22
CA-2016-159653,"Same Day",0,-0.22
CA-2014-112403,"Same Day",0,-0.22
US-2015-138121,"Same Day",0,-0.22
US-2015-138121,"Same Day",0,-0.22
US-2015-138121,"Same Day",0,-0.22
US-2015-138121,"Same Day",0,-0.22
US-2015-138121,"Same Day",0,-0.22
CA-2016-127698,"Same Day",0,-0.22
US-2015-126235,"Same Day",0,-0.22
CA-2014-140403,"Same Day",0,-0.22
CA-2014-140403,"Same Day",0,-0.22
CA-2017-130211,"Same Day",0,-0.22
CA-2017-130211,"Same Day",0,-0.22
CA-2017-121300,"Same Day",0,-0.22
CA-2017-121300,"Same Day",0,-0.22
CA-2017-121300,"Same Day",0,-0.22
CA-2017-121300,"Same Day",0,-0.22
CA-2017-121300,"Same Day",0,-0.22
CA-2017-121300,"Same Day",0,-0.22
CA-2017-147725,"Same Day",0,-0.22
CA-2016-131737,"Same Day",0,-0.22
CA-2016-131737,"Same Day",0,-0.22
CA-2016-131737,"Same Day",0,-0.22
CA-2014-142965,"Same Day",0,-0.22
CA-2014-142965,"Same Day",0,-0.22
CA-2017-162565,"Same Day",0,-0.22
CA-2017-162565,"Same Day",0,-0.22
CA-2017-162565,"Same Day",0,-0.22
US-2014-129609,"Same Day",0,-0.22
CA-2016-161095,"Same Day",0,-0.22
CA-2016-161095,"Same Day",0,-0.22
CA-2016-121601,"Same Day",0,-0.22
US-2017-158505,"Same Day",0,-0.22
US-2017-158505,"Same Day",0,-0.22
CA-2015-155068,"Same Day",0,-0.22
CA-2015-155068,"Same Day",0,-0.22
CA-2014-168130,"Same Day",0,-0.22
CA-2015-143105,"Same Day",0,-0.22
CA-2015-143105,"Same Day",0,-0.22
CA-2015-143105,"Same Day",0,-0.22
CA-2015-143105,"Same Day",0,-0.22
CA-2015-129392,"Same Day",0,-0.22
CA-2016-152163,"Same Day",0,-0.22
CA-2016-152163,"Same Day",0,-0.22
CA-2016-152163,"Same Day",0,-0.22
CA-2017-133823,"Same Day",1,4.58
CA-2017-133823,"Same Day",1,4.58
CA-2017-133823,"Same Day",1,4.58
CA-2015-105599,"Same Day",0,-0.22
CA-2015-105599,"Same Day",0,-0.22
CA-2017-137456,"Same Day",0,-0.22
US-2016-108777,"Same Day",0,-0.22
US-2016-108777,"Same Day",0,-0.22
US-2016-143448,"Same Day",0,-0.22
CA-2014-140816,"Same Day",0,-0.22
CA-2015-127593,"Same Day",0,-0.22
CA-2014-105984,"Same Day",0,-0.22
CA-2014-105984,"Same Day",0,-0.22
CA-2016-152471,"Same Day",0,-0.22
CA-2016-152471,"Same Day",0,-0.22
CA-2017-147753,"Same Day",0,-0.22
CA-2014-113047,"Same Day",0,-0.22
CA-2016-115476,"Same Day",0,-0.22
CA-2016-115476,"Same Day",0,-0.22
CA-2017-168109,"Same Day",0,-0.22
CA-2017-168109,"Same Day",0,-0.22
CA-2017-168109,"Same Day",0,-0.22
CA-2014-158771,"Same Day",0,-0.22
CA-2014-158771,"Same Day",0,-0.22
CA-2014-158771,"Same Day",0,-0.22
CA-2014-158771,"Same Day",0,-0.22
CA-2016-155565,"Same Day",0,-0.22
CA-2017-125115,"Same Day",0,-0.22
CA-2017-125115,"Same Day",0,-0.22
US-2016-134761,"Same Day",0,-0.22
CA-2015-144099,"Same Day",1,4.58
CA-2017-152583,"Same Day",0,-0.22
CA-2017-152583,"Same Day",0,-0.22
CA-2017-152583,"Same Day",0,-0.22
CA-2016-116540,"Same Day",0,-0.22
CA-2016-116540,"Same Day",0,-0.22
CA-2015-152527,"Same Day",0,-0.22
CA-2016-134887,"Same Day",0,-0.22
CA-2017-136308,"Same Day",0,-0.22
CA-2016-146836,"Same Day",0,-0.22
CA-2016-146836,"Same Day",0,-0.22
CA-2016-140746,"Same Day",0,-0.22
CA-2015-149384,"Same Day",0,-0.22
CA-2017-122280,"Same Day",0,-0.22
US-2014-122959,"Same Day",0,-0.22
CA-2015-114468,"Same Day",0,-0.22
CA-2015-114468,"Same Day",0,-0.22
CA-2015-114468,"Same Day",0,-0.22
CA-2015-114468,"Same Day",0,-0.22
US-2017-120089,"Same Day",0,-0.22
CA-2017-149559,"Same Day",1,4.58
CA-2017-149559,"Same Day",1,4.58
CA-2017-149559,"Same Day",1,4.58
CA-2014-106719,"Same Day",0,-0.22
CA-2017-139773,"Same Day",0,-0.22
CA-2017-134915,"Same Day",0,-0.22
CA-2017-134915,"Same Day",0,-0.22
CA-2017-134915,"Same Day",0,-0.22
CA-2017-134915,"Same Day",0,-0.22
CA-2017-134915,"Same Day",0,-0.22
CA-2015-168564,"Same Day",0,-0.22
CA-2015-168564,"Same Day",0,-0.22
CA-2015-168564,"Same Day",0,-0.22
CA-2017-164329,"Same Day",0,-0.22
CA-2016-160129,"Same Day",0,-0.22
CA-2016-160129,"Same Day",0,-0.22
CA-2016-160129,"Same Day",0,-0.22
US-2017-103828,"Same Day",0,-0.22
US-2017-103828,"Same Day",0,-0.22
US-2017-103828,"Same Day",0,-0.22
US-2017-103828,"Same Day",0,-0.22
CA-2017-137344,"Same Day",0,-0.22
US-2014-160780,"Same Day",0,-0.22
US-2014-160780,"Same Day",0,-0.22
CA-2017-136875,"Same Day",0,-0.22
CA-2016-111794,"Same Day",0,-0.22
CA-2016-111794,"Same Day",0,-0.22
CA-2016-165848,"Same Day",0,-0.22
CA-2016-165848,"Same Day",0,-0.22
CA-2016-165848,"Same Day",0,-0.22
CA-2017-134404,"Same Day",0,-0.22
CA-2017-134404,"Same Day",0,-0.22
CA-2015-113404,"Same Day",0,-0.22
CA-2015-113404,"Same Day",0,-0.22
CA-2015-120397,"Same Day",0,-0.22
CA-2017-109701,"Same Day",1,4.58
CA-2017-109701,"Same Day",1,4.58
CA-2017-109701,"Same Day",1,4.58
CA-2017-109701,"Same Day",1,4.58
CA-2017-109701,"Same Day",1,4.58
CA-2014-110639,"Same Day",0,-0.22
CA-2014-110639,"Same Day",0,-0.22
CA-2017-152695,"Same Day",0,-0.22
CA-2017-152695,"Same Day",0,-0.22
CA-2017-137470,"Same Day",0,-0.22
CA-2017-149146,"Same Day",0,-0.22
US-2015-137960,"Same Day",0,-0.22
CA-2015-131884,"Same Day",0,-0.22
CA-2015-131884,"Same Day",0,-0.22
CA-2015-131884,"Same Day",0,-0.22
CA-2016-101378,"Same Day",0,-0.22
US-2017-157896,"Same Day",0,-0.22
CA-2015-164882,"Same Day",0,-0.22
CA-2015-164882,"Same Day",0,-0.22
CA-2015-164882,"Same Day",0,-0.22
CA-2015-164882,"Same Day",0,-0.22
CA-2015-164882,"Same Day",0,-0.22
CA-2015-164882,"Same Day",0,-0.22
CA-2015-164882,"Same Day",0,-0.22
CA-2015-164882,"Same Day",0,-0.22
CA-2015-164882,"Same Day",0,-0.22
US-2014-152723,"Same Day",0,-0.22
CA-2014-123295,"Same Day",0,-0.22
CA-2015-155761,"Same Day",0,-0.22
CA-2015-155761,"Same Day",0,-0.22
CA-2016-112669,"Same Day",0,-0.22
CA-2016-112669,"Same Day",0,-0.22
CA-2015-109512,"Same Day",0,-0.22
CA-2015-109512,"Same Day",0,-0.22
CA-2015-109512,"Same Day",0,-0.22
US-2017-116659,"Same Day",0,-0.22
CA-2014-151078,"Same Day",0,-0.22
CA-2017-128370,"Same Day",0,-0.22
CA-2017-128370,"Same Day",0,-0.22
CA-2017-145884,"Same Day",0,-0.22
CA-2017-145884,"Same Day",0,-0.22
CA-2015-164833,"Same Day",0,-0.22
CA-2015-164833,"Same Day",0,-0.22
CA-2016-106894,"Same Day",0,-0.22
CA-2016-106894,"Same Day",0,-0.22
CA-2016-106306,"Same Day",0,-0.22
CA-2014-135699,"Same Day",0,-0.22
CA-2014-135699,"Same Day",0,-0.22
CA-2016-106530,"Same Day",0,-0.22
CA-2016-106530,"Same Day",0,-0.22
CA-2016-106530,"Same Day",0,-0.22
CA-2016-106530,"Same Day",0,-0.22
CA-2016-106530,"Same Day",0,-0.22
CA-2014-117317,"Same Day",0,-0.22
US-2017-152002,"Same Day",0,-0.22
CA-2014-116239,"Same Day",0,-0.22
CA-2015-158554,"Same Day",0,-0.22
US-2017-102890,"Same Day",0,-0.22
CA-2017-108294,"Same Day",0,-0.22
US-2015-105676,"Same Day",1,4.58
CA-2015-100769,"Same Day",0,-0.22
CA-2014-155271,"Same Day",0,-0.22
CA-2015-139731,"Same Day",0,-0.22
CA-2015-139731,"Same Day",0,-0.22
US-2016-108504,"Same Day",0,-0.22
US-2016-108504,"Same Day",0,-0.22
US-2016-108504,"Same Day",0,-0.22
US-2016-108504,"Same Day",0,-0.22
US-2016-108504,"Same Day",0,-0.22
US-2016-108504,"Same Day",0,-0.22
US-2016-108504,"Same Day",0,-0.22
US-2016-108504,"Same Day",0,-0.22
US-2016-108504,"Same Day",0,-0.22
US-2016-108504,"Same Day",0,-0.22
US-2014-160444,"Same Day",0,-0.22
US-2014-160444,"Same Day",0,-0.22
CA-2016-119186,"Same Day",0,-0.22
CA-2016-119186,"Same Day",0,-0.22
CA-2016-119186,"Same Day",0,-0.22
CA-2016-119186,"Same Day",0,-0.22
CA-2016-144344,"Same Day",0,-0.22
CA-2016-144344,"Same Day",0,-0.22
CA-2016-144344,"Same Day",0,-0.22
CA-2016-144344,"Same Day",0,-0.22
US-2015-130519,"Same Day",0,-0.22
US-2015-130519,"Same Day",0,-0.22
US-2015-130519,"Same Day",0,-0.22
US-2015-130519,"Same Day",0,-0.22
CA-2015-125416,"Same Day",0,-0.22
CA-2015-112452,"Same Day",0,-0.22
CA-2015-112452,"Same Day",0,-0.22
CA-2015-112452,"Same Day",0,-0.22
CA-2015-112452,"Same Day",0,-0.22
CA-2015-112452,"Same Day",0,-0.22
US-2016-148803,"Same Day",0,-0.22
CA-2016-167584,"Same Day",0,-0.22
CA-2015-124891,"Same Day",0,-0.22
CA-2015-124891,"Same Day",0,-0.22
CA-2015-124891,"Same Day",0,-0.22
CA-2015-146829,"Same Day",0,-0.22
CA-2015-112571,"Same Day",0,-0.22
US-2017-123463,"Same Day",0,-0.22
CA-2017-143686,"Same Day",0,-0.22
CA-2017-143686,"Same Day",0,-0.22
CA-2016-105256,"Same Day",0,-0.22
CA-2014-124429,"Same Day",0,-0.22
CA-2014-124429,"Same Day",0,-0.22
US-2017-168116,"Same Day",0,-0.22
US-2017-168116,"Same Day",0,-0.22
CA-2016-143308,"Same Day",0,-0.22
US-2016-156097,"Same Day",0,-0.22
US-2016-156097,"Same Day",0,-0.22
CA-2016-155516,"Same Day",0,-0.22
CA-2016-155516,"Same Day",0,-0.22
CA-2016-155516,"Same Day",0,-0.22
CA-2016-155516,"Same Day",0,-0.22
CA-2016-129630,"Same Day",0,-0.22
CA-2017-146269,"Same Day",0,-0.22
CA-2017-146269,"Same Day",0,-0.22
US-2014-114377,"Same Day",0,-0.22
CA-2016-104983,"Same Day",0,-0.22
CA-2017-137505,"Same Day",0,-0.22
CA-2017-137505,"Same Day",0,-0.22
CA-2016-108210,"Same Day",1,4.58
CA-2016-108210,"Same Day",1,4.58
CA-2016-122511,"Same Day",0,-0.22
US-2015-120957,"Same Day",0,-0.22
CA-2016-108630,"Same Day",0,-0.22
CA-2015-148495,"Same Day",0,-0.22
CA-2015-113131,"Same Day",0,-0.22
CA-2015-113131,"Same Day",0,-0.22
CA-2015-113131,"Same Day",0,-0.22
CA-2015-113131,"Same Day",0,-0.22
CA-2015-113131,"Same Day",0,-0.22
CA-2014-130428,"Same Day",0,-0.22
CA-2014-130428,"Same Day",0,-0.22
CA-2014-130428,"Same Day",0,-0.22
CA-2017-101637,"Same Day",1,4.58
CA-2017-163188,"Same Day",0,-0.22
CA-2017-130505,"Same Day",0,-0.22
CA-2015-111864,"Same Day",0,-0.22
CA-2015-130848,"Same Day",0,-0.22
CA-2015-111948,"Same Day",0,-0.22
CA-2015-111948,"Same Day",0,-0.22
CA-2017-124114,"Same Day",0,-0.22
US-2014-134054,"Same Day",0,-0.22
CA-2015-151869,"Same Day",0,-0.22
CA-2015-151869,"Same Day",0,-0.22
CA-2017-111388,"Same Day",0,-0.22
CA-2014-153619,"Same Day",0,-0.22
CA-2017-121160,"Same Day",0,-0.22
CA-2017-121160,"Same Day",0,-0.22
CA-2017-121160,"Same Day",0,-0.22
CA-2017-121160,"Same Day",0,-0.22
CA-2016-146423,"Same Day",0,-0.22
CA-2016-146423,"Same Day",0,-0.22
US-2016-155768,"Same Day",0,-0.22
US-2016-155768,"Same Day",0,-0.22
US-2016-155768,"Same Day",0,-0.22
US-2016-155768,"Same Day",0,-0.22
CA-2017-162250,"Same Day",0,-0.22
CA-2017-157420,"Same Day",0,-0.22
CA-2017-128041,"Same Day",0,-0.22
CA-2017-128041,"Same Day",0,-0.22
CA-2017-107825,"Same Day",0,-0.22
CA-2017-107825,"Same Day",0,-0.22
CA-2017-107825,"Same Day",0,-0.22
CA-2017-107825,"Same Day",0,-0.22
CA-2015-102855,"Same Day",1,4.58
CA-2015-102855,"Same Day",1,4.58
CA-2014-133389,"Same Day",0,-0.22
